mean_accelerometer_X,mean_accelerometer_Y,mean_accelerometer_Z,std_accelerometer_X,std_accelerometer_Y,std_accelerometer_Z,max_accelerometer_X,max_accelerometer_Y,max_accelerometer_Z,min_accelerometer_X,min_accelerometer_Y,min_accelerometer_Z,time_diff,activity
7.7715792,6.025727000000001,4.019386,10.449318166046655,12.303203697679216,5.161915150324587,22.261288,16.050728,10.749966,-6.976703,-14.877569,-2.011129,0,running
2.5340234,5.5737018,-1.1176133999999998,10.978547608994065,16.76654493557536,4.072221664657549,18.722658,31.924286,5.631162000000001,-8.5473,-11.999739,-4.908113,0,running
1.6127346,8.0311102,11.0794078,3.466622597672308,7.3026327372699775,14.625672552319644,3.825935,18.918982,35.98964,-4.544194,-0.0239419999999999,0.794875,0,running
5.59094,5.9376202,-0.3447647999999998,13.33742113381262,12.310230867510391,3.277876406284059,28.629864,26.125528,4.209007,-4.419696,-6.708553,-4.486733999999999,0,running
0.0775721999999998,5.665638800000001,1.8579006,3.882620853824862,5.478449529881216,10.403883206540758,4.012682,12.124237,18.579004,-5.683835,-2.710236,-6.971914999999999,0,running
8.066544799999999,9.8909262,5.772899400000001,9.691448583997992,11.99961335254056,3.054332619896743,22.261288,25.924416,10.749966,-4.548983,-7.580042,2.619257,0,running
1.0036495999999997,1.5840042,-0.9299078000000002,7.51838837302881,11.926028468428068,3.958106137842024,9.993398,16.050728,5.482722,-6.976703,-14.877569,-4.908113,0,running
5.1082692,7.479486200000001,7.8118012,9.849076988444589,16.175244641333286,16.050885963697976,18.722658,31.924286,35.98964,-8.5473,-11.999739,-2.777274,0,running
-0.0258572,5.4463302,4.2425256,4.07130930920026,9.141878889952093,5.094868847310135,3.20823,18.918982,11.942278,-4.544194,-6.708553,-1.608903,0,running
9.3297256,10.2356912,-0.2068587999999998,13.111030944676637,16.013974414822844,5.200615591882436,28.629864,27.710491,7.958327000000001,-2.748543,-8.178592,-4.668693,0,running
3.7158012,8.191042800000002,4.327759,5.97509495526579,12.209092621771845,9.165086266793455,10.596737,25.924416,18.579004,-5.683835,-7.580042,-6.368576,0,running
4.863103,4.3086056,4.5949522,11.63310583695616,11.093961932419536,4.705967203421918,22.261288,12.215217,10.749966,-6.976703,-14.877569,-2.011129,0,running
2.855804,11.1837952,-0.6138734000000001,11.213948547677507,13.85680909307257,3.970096427984628,18.722658,31.924286,5.631162000000001,-8.5473,-5.334281,-4.908113,0,running
2.7322634,1.8473660000000005,9.4408162,4.644387873091598,8.729396961797047,15.828345945616972,8.384495,10.989386,35.98964,-4.544194,-11.999739,-2.777274,0,running
6.6980188,8.5846496,0.972046,12.685966962240904,13.59765292318918,4.086942205869383,28.629864,26.125528,5.415684,-4.419696,-6.708553,-4.486733999999999,0,running
5.3141704,10.903195,-2.759077800000001,7.732739869757891,13.247531719018546,10.211004766988298,16.864758,27.710491,7.958327000000001,-2.748543,-8.178592,-18.957289000000003,0,running
5.792053,8.559750000000001,3.636313800000001,11.546087813594546,12.046400686537224,2.359897416011912,22.261288,25.924416,6.133945,-5.683835,-7.580042,0.067038,0,running
2.486139399999999,5.0939038,1.8109744,7.576701827151923,11.96331538076894,6.273454824338205,9.993398,16.050728,10.749966,-6.976703,-14.877569,-4.908113,0,running
3.9983172,6.4174184,0.0229842000000001,10.330663495667867,16.94701604908797,3.5041713493110898,18.722658,31.924286,5.631162000000001,-8.5473,-11.999739,-2.954445,0,running
1.623269,4.491522399999999,10.5986522,3.472557976430559,9.475978130947924,15.080676184601016,3.825935,18.918982,35.98964,-4.544194,-6.708553,-1.608903,0,running
5.072834800000001,5.643612399999999,-0.9567228,13.50241473199282,12.69917992809328,3.814568837389449,28.629864,26.125528,4.209007,-4.419696,-8.178592,-4.668693,0,running
10.9549094,15.932933600000002,-1.7506400000000006,9.117741652062302,6.792222316257199,10.46534392601882,23.530214,27.710491,7.958327000000001,2.542642,11.190498,-18.957289000000003,0,running
4.5518568,5.768111,4.3938392,11.552369624255135,7.982540813300769,4.67995773421718,22.261288,12.215217,10.749966,-6.976703,-7.580042,-2.011129,0,running
6.143521799999999,6.9067934,0.5985503999999999,9.27753273785734,18.26134795811835,4.8183008437907136,18.722658,31.924286,5.631162000000001,-4.165911,-14.877569,-4.908113,0,running
1.9316422,1.826297,9.0740244,6.272122876946026,8.715135357420388,16.08464621246157,8.384495,10.989386,35.98964,-8.5473,-11.999739,-2.777274,0,running
5.132211,9.9397678,2.1203052,13.658457581175153,12.823544790004116,2.761404833884322,28.629864,26.125528,5.415684,-4.544194,-6.708553,-1.608903,0,running
4.187938,7.903739,0.1350332000000003,7.483047526999109,13.820330392777247,5.380098299980652,16.864758,27.710491,7.958327000000001,-2.748543,-8.178592,-4.668693,0,running
12.0725228,10.3965814,-2.5378534000000004,9.574352185953924,13.773046941514425,10.80232250315046,23.530214,26.187778,10.357317,2.542642,-11.693281,-18.957289000000003,0,running
7.7715792,6.025727000000001,4.019386,10.449318166046655,12.303203697679216,5.161915150324587,22.261288,16.050728,10.749966,-6.976703,-14.877569,-2.011129,0,running
2.5340234,5.5737018,-1.1176133999999998,10.978547608994065,16.76654493557536,4.072221664657549,18.722658,31.924286,5.631162000000001,-8.5473,-11.999739,-4.908113,0,running
1.6127346,8.0311102,11.0794078,3.466622597672308,7.3026327372699775,14.625672552319644,3.825935,18.918982,35.98964,-4.544194,-0.0239419999999999,0.794875,0,running
5.59094,5.9376202,-0.3447647999999998,13.33742113381262,12.310230867510391,3.277876406284059,28.629864,26.125528,4.209007,-4.419696,-6.708553,-4.486733999999999,0,running
10.5699218,12.059115600000002,-3.2551564000000006,9.590142683335385,12.926520972670268,10.174590802202555,23.530214,27.710491,7.958327000000001,0.617704,-8.178592,-18.957289000000003,0,running
6.6070394,5.6867076,1.1386826,8.646195244271484,16.694325654054772,6.130879287363828,20.867863,26.187778,10.357317,-2.020706,-11.693281,-5.401319,0,running
1.0036495999999997,1.5840042,-0.9299078000000002,7.51838837302881,11.926028468428068,3.958106137842024,9.993398,16.050728,5.482722,-6.976703,-14.877569,-4.908113,0,running
5.1082692,7.479486200000001,7.8118012,9.849076988444589,16.175244641333286,16.050885963697976,18.722658,31.924286,35.98964,-8.5473,-11.999739,-2.777274,0,running
-0.0258572,5.4463302,4.2425256,4.07130930920026,9.141878889952093,5.094868847310135,3.20823,18.918982,11.942278,-4.544194,-6.708553,-1.608903,0,running
9.3297256,10.2356912,-0.2068587999999998,13.111030944676637,16.013974414822844,5.200615591882436,28.629864,27.710491,7.958327000000001,-2.748543,-8.178592,-4.668693,0,running
8.4831354,8.0521792,-4.001189600000001,8.784191544222542,11.163585459242148,8.956674131869587,23.530214,14.834473999999998,3.040636,2.542642,-11.693281,-18.957289000000003,0,running
3.753151,8.509950400000001,0.1905786000000001,10.806473382979922,13.68564646463397,6.920904110521312,20.867863,26.187778,10.357317,-6.847417,-11.372458,-7.091625,0,running
2.855804,11.1837952,-0.6138734000000001,11.213948547677507,13.85680909307257,3.970096427984628,18.722658,31.924286,5.631162000000001,-8.5473,-5.334281,-4.908113,0,running
2.7322634,1.8473660000000005,9.4408162,4.644387873091598,8.729396961797047,15.828345945616972,8.384495,10.989386,35.98964,-4.544194,-11.999739,-2.777274,0,running
6.6980188,8.5846496,0.972046,12.685966962240904,13.59765292318918,4.086942205869383,28.629864,26.125528,5.415684,-4.419696,-6.708553,-4.486733999999999,0,running
5.3141704,10.903195,-2.759077800000001,7.732739869757891,13.247531719018546,10.211004766988298,16.864758,27.710491,7.958327000000001,-2.748543,-8.178592,-18.957289000000003,0,running
9.8851802,10.2538868,1.4891938,11.526123013478434,13.719164425139228,5.6983429013011495,23.530214,26.187778,10.357317,-2.020706,-11.693281,-3.648763,0,running
5.8504716000000005,4.3775586,-2.0561402,10.986933770736645,16.711145397975024,4.149485970693623,22.596476000000003,29.745562,2.001553,-6.847417,-11.372458,-7.091625,0,running
6.811983000000001,14.808616,2.7092786,9.996604077552911,15.662337115590285,5.444634218821022,23.654713,29.022512,8.8777,-1.843535,-10.400413,-2.346318,0,running
4.6437936,1.0228031999999998,-2.0417750000000003,14.30403896298225,16.554067562604853,8.959409889087087,30.119057,23.142353,8.255207,-2.738967,-19.938911,-16.376339,0,running
2.3491906,4.0778046,0.3428498000000001,6.714240838910033,19.82566393575073,1.9722517118276763,12.909535,28.543673,2.226608,-4.165911,-16.098612,-2.715025,0,running
7.4957672,8.8872766,0.9452307999999998,14.323120749996583,13.794842348292686,4.374983638230628,30.674513,24.890121,7.354988,-8.006210000000001,-12.397177,-4.079719,0,running
4.0260898,6.760267800000001,-0.4663906,7.142075341100176,16.241293955814562,2.851968663619536,15.35641,25.665842,3.610456,-3.246537,-14.585477,-3.605668,0,running
7.1739858,2.302264,-1.6567872,10.166681857678013,15.85164737908827,1.0183889962178991,18.689138,22.256498,-0.7038949999999999,-1.345541,-20.618866,-3.394978,0,running
3.9983172,6.4174184,0.0229842000000001,10.330663495667867,16.94701604908797,3.5041713493110898,18.722658,31.924286,5.631162000000001,-8.5473,-11.999739,-2.954445,0,running
1.623269,4.491522399999999,10.5986522,3.472557976430559,9.475978130947924,15.080676184601016,3.825935,18.918982,35.98964,-4.544194,-6.708553,-1.608903,0,running
5.072834800000001,5.643612399999999,-0.9567228,13.50241473199282,12.69917992809328,3.814568837389449,28.629864,26.125528,4.209007,-4.419696,-8.178592,-4.668693,0,running
10.9549094,15.932933600000002,-1.7506400000000006,9.117741652062302,6.792222316257199,10.46534392601882,23.530214,27.710491,7.958327000000001,2.542642,11.190498,-18.957289000000003,0,running
6.023812,5.0958188,0.9500194,9.076543010587152,16.501997959374183,6.0791988807068,20.867863,26.187778,10.357317,-2.020706,-11.693281,-5.401319,0,running
5.415684400000001,5.1810526,-2.6518176,11.36455664485251,16.785377406182466,3.512419354398162,22.596476000000003,29.745562,2.001553,-6.847417,-10.630256,-7.091625,0,running
1.9316422,1.826297,9.0740244,6.272122876946026,8.715135357420388,16.08464621246157,8.384495,10.989386,35.98964,-8.5473,-11.999739,-2.777274,0,running
5.132211,9.9397678,2.1203052,13.658457581175153,12.823544790004116,2.761404833884322,28.629864,26.125528,5.415684,-4.544194,-6.708553,-1.608903,0,running
4.187938,7.903739,0.1350332000000003,7.483047526999109,13.820330392777247,5.380098299980652,16.864758,27.710491,7.958327000000001,-2.748543,-8.178592,-4.668693,0,running
12.0725228,10.3965814,-2.5378534000000004,9.574352185953924,13.773046941514425,10.80232250315046,23.530214,26.187778,10.357317,2.542642,-11.693281,-18.957289000000003,0,running
0.9270352,1.2526464000000002,-2.2208613999999995,5.982819115014067,11.397622713314048,3.960167794019693,7.1395100000000005,14.121001,1.910573,-6.847417,-11.372458,-7.091625,0,running
10.3439094,14.461935799999996,-1.8904616,10.60480531885321,16.439087634435925,4.878637550848219,22.596476000000003,29.745562,3.394978,-2.695871,-10.630256,-8.379706,0,running
1.6127346,8.0311102,11.0794078,3.466622597672308,7.3026327372699775,14.625672552319644,3.825935,18.918982,35.98964,-4.544194,-0.0239419999999999,0.794875,0,running
5.59094,5.9376202,-0.3447647999999998,13.33742113381262,12.310230867510391,3.277876406284059,28.629864,26.125528,4.209007,-4.419696,-6.708553,-4.486733999999999,0,running
10.5699218,12.059115600000002,-3.2551564000000006,9.590142683335385,12.926520972670268,10.174590802202555,23.530214,27.710491,7.958327000000001,0.617704,-8.178592,-18.957289000000003,0,running
6.6070394,5.6867076,1.1386826,8.646195244271484,16.694325654054772,6.130879287363828,20.867863,26.187778,10.357317,-2.020706,-11.693281,-5.401319,0,running
3.8833954,8.9543146,-1.265096,11.563760879219627,14.275359907706978,3.705607606519341,22.596476000000003,29.745562,2.001553,-6.847417,-10.098742,-7.091625,0,running
5.925170799999999,7.9918452,-1.3589488,8.9033035377078,14.52801694922458,5.0721347253700495,19.780895,28.830976,3.394978,-4.505887,-10.630256,-8.379706,0,running
-0.0258572,5.4463302,4.2425256,4.07130930920026,9.141878889952093,5.094868847310135,3.20823,18.918982,11.942278,-4.544194,-6.708553,-1.608903,0,running
9.3297256,10.2356912,-0.2068587999999998,13.111030944676637,16.013974414822844,5.200615591882436,28.629864,27.710491,7.958327000000001,-2.748543,-8.178592,-4.668693,0,running
8.4831354,8.0521792,-4.001189600000001,8.784191544222542,11.163585459242148,8.956674131869587,23.530214,14.834473999999998,3.040636,2.542642,-11.693281,-18.957289000000003,0,running
3.753151,8.509950400000001,0.1905786000000001,10.806473382979922,13.68564646463397,6.920904110521312,20.867863,26.187778,10.357317,-6.847417,-11.372458,-7.091625,0,running
7.735187200000001,6.675992199999999,-0.5544970000000001,9.216445564594885,17.136418806338657,3.3243960980818,22.596476000000003,29.745562,3.394978,-2.695871,-10.630256,-5.023035,0,running
4.9176908,9.6103254,-2.8682534000000004,9.16882355549932,13.57602474387942,4.373542716553744,19.780895,28.830976,1.637634,-4.505887,-6.253655,-8.379706,0,running
6.6980188,8.5846496,0.972046,12.685966962240904,13.59765292318918,4.086942205869383,28.629864,26.125528,5.415684,-4.419696,-6.708553,-4.486733999999999,0,running
5.3141704,10.903195,-2.759077800000001,7.732739869757891,13.247531719018546,10.211004766988298,16.864758,27.710491,7.958327000000001,-2.748543,-8.178592,-18.957289000000003,0,running
9.8851802,10.2538868,1.4891938,11.526123013478434,13.719164425139228,5.6983429013011495,23.530214,26.187778,10.357317,-2.020706,-11.693281,-3.648763,0,running
5.8504716000000005,4.3775586,-2.0561402,10.986933770736645,16.711145397975024,4.149485970693623,22.596476000000003,29.745562,2.001553,-6.847417,-11.372458,-7.091625,0,running
6.287174,8.8642922,-1.9632454,8.395466318862164,14.595579490301615,4.808264003738751,19.780895,28.830976,3.394978,-2.695871,-10.630256,-8.379706,0,running
2.8854923999999995,8.312668200000001,-0.7029372000000003,5.789452584723472,9.074414067110324,3.86251658525594,10.654198,16.567875,4.1707,-4.505887,-6.253655,-4.884171,0,running
5.072834800000001,5.643612399999999,-0.9567228,13.50241473199282,12.69917992809328,3.814568837389449,28.629864,26.125528,4.209007,-4.419696,-8.178592,-4.668693,0,running
10.9549094,15.932933600000002,-1.7506400000000006,9.117741652062302,6.792222316257199,10.46534392601882,23.530214,27.710491,7.958327000000001,2.542642,11.190498,-18.957289000000003,0,running
6.023812,5.0958188,0.9500194,9.076543010587152,16.501997959374183,6.0791988807068,20.867863,26.187778,10.357317,-2.020706,-11.693281,-5.401319,0,running
5.415684400000001,5.1810526,-2.6518176,11.36455664485251,16.785377406182466,3.512419354398162,22.596476000000003,29.745562,2.001553,-6.847417,-10.630256,-7.091625,0,running
4.6064446000000006,13.431471399999998,-1.331176,9.136256139565855,10.284345797821093,5.047375801479963,19.780895,28.830976,3.394978,-4.505887,1.7573439999999998,-8.379706,0,running
4.6332594,5.8159948,-0.6579264000000001,7.549466991658603,7.885683849497943,3.3148785992695573,11.63582,15.193604,4.1707,-6.708553,-6.253655,-4.290409,0,running
4.187938,7.903739,0.1350332000000003,7.483047526999109,13.820330392777247,5.380098299980652,16.864758,27.710491,7.958327000000001,-2.748543,-8.178592,-4.668693,0,running
12.0725228,10.3965814,-2.5378534000000004,9.574352185953924,13.773046941514425,10.80232250315046,23.530214,26.187778,10.357317,2.542642,-11.693281,-18.957289000000003,0,running
0.9270352,1.2526464000000002,-2.2208613999999995,5.982819115014067,11.397622713314048,3.960167794019693,7.1395100000000005,14.121001,1.910573,-6.847417,-11.372458,-7.091625,0,running
10.3439094,14.461935799999996,-1.8904616,10.60480531885321,16.439087634435925,4.878637550848219,22.596476000000003,29.745562,3.394978,-2.695871,-10.630256,-8.379706,0,running
1.2172126,5.625416199999999,-1.2095504,3.877191267481436,8.498504926917185,3.1669696398325007,6.306328,16.567875,1.637634,-4.505887,-6.253655,-4.884171,0,running
7.879796799999999,9.9905252,-1.4202404000000002,13.323467759711196,14.023467471226676,3.808171350841543,26.791117,30.597898,4.1707,-6.708553,-7.072471000000001,-5.947197,0,running
10.5699218,12.059115600000002,-3.2551564000000006,9.590142683335385,12.926520972670268,10.174590802202555,23.530214,27.710491,7.958327000000001,0.617704,-8.178592,-18.957289000000003,0,running
6.6070394,5.6867076,1.1386826,8.646195244271484,16.694325654054772,6.130879287363828,20.867863,26.187778,10.357317,-2.020706,-11.693281,-5.401319,0,running
3.8833954,8.9543146,-1.265096,11.563760879219627,14.275359907706978,3.705607606519341,22.596476000000003,29.745562,2.001553,-6.847417,-10.098742,-7.091625,0,running
5.925170799999999,7.9918452,-1.3589488,8.9033035377078,14.52801694922458,5.0721347253700495,19.780895,28.830976,3.394978,-4.505887,-10.630256,-8.379706,0,running
6.1138338,8.337567799999999,-1.6596602,5.096465628767961,9.070593081251728,3.7478421444406784,11.63582,16.567875,4.1707,0.6943189999999999,-6.253655,-4.884171,0,running
8.5654962,13.112564,-1.6836026,16.64212343162527,16.901662852791393,5.956885986959319,26.791117,30.775068,7.426814,-6.708553,-7.072471000000001,-7.781155,0,running
8.4831354,8.0521792,-4.001189600000001,8.784191544222542,11.163585459242148,8.956674131869587,23.530214,14.834473999999998,3.040636,2.542642,-11.693281,-18.957289000000003,0,running
3.753151,8.509950400000001,0.1905786000000001,10.806473382979922,13.68564646463397,6.920904110521312,20.867863,26.187778,10.357317,-6.847417,-11.372458,-7.091625,0,running
7.735187200000001,6.675992199999999,-0.5544970000000001,9.216445564594885,17.136418806338657,3.3243960980818,22.596476000000003,29.745562,3.394978,-2.695871,-10.630256,-5.023035,0,running
4.9176908,9.6103254,-2.8682534000000004,9.16882355549932,13.57602474387942,4.373542716553744,19.780895,28.830976,1.637634,-4.505887,-6.253655,-8.379706,0,running
2.7772742,5.6522316,-0.989284,8.15198630830402,8.201189723931662,3.813992162318704,11.63582,15.193604,4.1707,-6.708553,-7.072471000000001,-5.947197,0,running
12.0571998,14.505989200000002,0.0708683999999999,14.362960657028436,15.355426601140776,5.756207942091199,26.791117,30.775068,7.426814,-3.217807,-3.131616,-7.781155,0,running
9.8851802,10.2538868,1.4891938,11.526123013478434,13.719164425139228,5.6983429013011495,23.530214,26.187778,10.357317,-2.020706,-11.693281,-3.648763,0,running
5.8504716000000005,4.3775586,-2.0561402,10.986933770736645,16.711145397975024,4.149485970693623,22.596476000000003,29.745562,2.001553,-6.847417,-11.372458,-7.091625,0,running
6.287174,8.8642922,-1.9632454,8.395466318862164,14.595579490301615,4.808264003738751,19.780895,28.830976,3.394978,-2.695871,-10.630256,-8.379706,0,running
2.8854923999999995,8.312668200000001,-0.7029372000000003,5.789452584723472,9.074414067110324,3.86251658525594,10.654198,16.567875,4.1707,-4.505887,-6.253655,-4.884171,0,running
5.5918976,8.412267400000001,-0.7690176000000001,13.7046828192399,13.73253906175294,5.0719813059959415,26.791117,30.597898,7.426814,-6.708553,-7.072471000000001,-5.947197,0,running
14.074075400000002,9.8535766,-2.8242002000000004,12.37228815600026,14.025070341846073,4.539973496940671,26.503813,30.775068,3.409343,-3.217807,-3.131616,-7.781155,0,running
2.0149604000000005,6.839755000000001,5.042188800000001,3.752357265990047,17.815683532366066,4.716453237236823,6.421249,29.022512,8.8777,-2.738967,-10.400413,-0.325611,0,running
3.940856,0.3600881999999998,-2.7983426000000007,14.666686337224697,17.966242882168473,7.796874622772435,30.119057,23.142353,2.226608,-4.165911,-19.938911,-16.376339,0,running
3.0329748,9.5815954,1.4413094000000002,7.733957236811483,16.599510967596117,3.755929617085203,12.909535,28.543673,7.354988,-8.006210000000001,-16.098612,-2.715025,0,running
9.4436896,5.7738566,-0.4070143999999999,12.217179351543312,18.098180675765363,2.93514260009174,30.674513,24.890121,3.610456,1.187524,-14.585477,-4.079719,0,running
5.8351484,6.4260374,-1.9929334,9.965370492236216,12.120082132400457,1.8416480983919807,17.860744,25.665842,0.895431,-3.246537,-3.926491,-3.605668,0,running
10.1025734,13.939041800000002,1.8655622,9.014840113513872,21.24826827982938,5.091698192571286,18.689138,30.004135,10.548853,-0.143652,-20.618866,-1.489193,0,running
6.023812,5.0958188,0.9500194,9.076543010587152,16.501997959374183,6.0791988807068,20.867863,26.187778,10.357317,-2.020706,-11.693281,-5.401319,0,running
5.415684400000001,5.1810526,-2.6518176,11.36455664485251,16.785377406182466,3.512419354398162,22.596476000000003,29.745562,2.001553,-6.847417,-10.630256,-7.091625,0,running
4.6064446000000006,13.431471399999998,-1.331176,9.136256139565855,10.284345797821093,5.047375801479963,19.780895,28.830976,3.394978,-4.505887,1.7573439999999998,-8.379706,0,running
4.6332594,5.8159948,-0.6579264000000001,7.549466991658603,7.885683849497943,3.3148785992695573,11.63582,15.193604,4.1707,-6.708553,-6.253655,-4.290409,0,running
12.1060416,11.6942388,-1.8004396,14.29830127583946,18.11567509121881,5.918159550060459,26.791117,30.775068,7.426814,-2.973598,-7.072471000000001,-7.781155,0,running
7.9611998,3.185246200000001,-2.3405714,12.107914136224938,10.754679517586691,3.595276662525959,25.718515,16.247053,3.409343,-3.600879,-12.382812,-6.488286,0,running
0.9270352,1.2526464000000002,-2.2208613999999995,5.982819115014067,11.397622713314048,3.960167794019693,7.1395100000000005,14.121001,1.910573,-6.847417,-11.372458,-7.091625,0,running
10.3439094,14.461935799999996,-1.8904616,10.60480531885321,16.439087634435925,4.878637550848219,22.596476000000003,29.745562,3.394978,-2.695871,-10.630256,-8.379706,0,running
1.2172126,5.625416199999999,-1.2095504,3.877191267481436,8.498504926917185,3.1669696398325007,6.306328,16.567875,1.637634,-4.505887,-6.253655,-4.884171,0,running
7.879796799999999,9.9905252,-1.4202404000000002,13.323467759711196,14.023467471226676,3.808171350841543,26.791117,30.597898,4.1707,-6.708553,-7.072471000000001,-5.947197,0,running
8.7733128,8.064629,-0.0411801999999999,11.80054702540525,13.56872433273915,5.817585478283384,26.503813,30.775068,7.426814,-3.217807,-3.131616,-7.781155,0,running
7.2371932,3.1134200000000005,-2.8155810000000003,12.032788434870351,10.690766842284818,2.5885802143460808,25.718515,16.247053,0.737414,-3.600879,-12.382812,-6.488286,0,running
3.8833954,8.9543146,-1.265096,11.563760879219627,14.275359907706978,3.705607606519341,22.596476000000003,29.745562,2.001553,-6.847417,-10.098742,-7.091625,0,running
5.925170799999999,7.9918452,-1.3589488,8.9033035377078,14.52801694922458,5.0721347253700495,19.780895,28.830976,3.394978,-4.505887,-10.630256,-8.379706,0,running
6.1138338,8.337567799999999,-1.6596602,5.096465628767961,9.070593081251728,3.7478421444406784,11.63582,16.567875,4.1707,0.6943189999999999,-6.253655,-4.884171,0,running
8.5654962,13.112564,-1.6836026,16.64212343162527,16.901662852791393,5.956885986959319,26.791117,30.775068,7.426814,-6.708553,-7.072471000000001,-7.781155,0,running
8.053137,5.035485400000001,-1.7429788000000002,12.134055350692426,7.795413917059075,3.6135362057867497,25.718515,16.247053,3.409343,-3.600879,-3.131616,-6.488286,0,running
7.959284199999999,2.6786328000000004,1.4164098,7.871126904428564,13.21425359035722,6.366545201968663,18.650831,23.065739,12.3876,-3.203442,-12.382812,-3.44765,0,running
7.735187200000001,6.675992199999999,-0.5544970000000001,9.216445564594885,17.136418806338657,3.3243960980818,22.596476000000003,29.745562,3.394978,-2.695871,-10.630256,-5.023035,0,running
4.9176908,9.6103254,-2.8682534000000004,9.16882355549932,13.57602474387942,4.373542716553744,19.780895,28.830976,1.637634,-4.505887,-6.253655,-8.379706,0,running
2.7772742,5.6522316,-0.989284,8.15198630830402,8.201189723931662,3.813992162318704,11.63582,15.193604,4.1707,-6.708553,-7.072471000000001,-5.947197,0,running
12.0571998,14.505989200000002,0.0708683999999999,14.362960657028436,15.355426601140776,5.756207942091199,26.791117,30.775068,7.426814,-3.217807,-3.131616,-7.781155,0,running
9.952218000000002,1.5016434000000003,-2.8749572,10.52512884016355,10.669448972950493,2.58305510585299,25.718515,16.247053,0.737414,-3.600879,-12.382812,-6.488286,0,running
5.8064178,6.6147008,1.7525556000000002,8.230364654980555,12.412686894875852,6.171193416183883,18.650831,23.065739,12.3876,-3.203442,-7.996633,-2.504335,0,running
6.287174,8.8642922,-1.9632454,8.395466318862164,14.595579490301615,4.808264003738751,19.780895,28.830976,3.394978,-2.695871,-10.630256,-8.379706,0,running
2.8854923999999995,8.312668200000001,-0.7029372000000003,5.789452584723472,9.074414067110324,3.86251658525594,10.654198,16.567875,4.1707,-4.505887,-6.253655,-4.884171,0,running
5.5918976,8.412267400000001,-0.7690176000000001,13.7046828192399,13.73253906175294,5.0719813059959415,26.791117,30.597898,7.426814,-6.708553,-7.072471000000001,-5.947197,0,running
14.074075400000002,9.8535766,-2.8242002000000004,12.37228815600026,14.025070341846073,4.539973496940671,26.503813,30.775068,3.409343,-3.217807,-3.131616,-7.781155,0,running
3.5089422,-0.5975925999999998,-1.5361198,6.483036241447767,7.829615213786102,1.7714805873241175,10.534488,6.684612,0.737414,-3.600879,-12.382812,-3.44765,0,running
10.6685628,12.8922974,3.1871614,9.373182736467625,13.252007332674786,5.732498772861038,22.582111,25.321077,12.3876,1.000776,-7.996633,-2.442086,0,running
4.6064446000000006,13.431471399999998,-1.331176,9.136256139565855,10.284345797821093,5.047375801479963,19.780895,28.830976,3.394978,-4.505887,1.7573439999999998,-8.379706,0,running
